mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__n_estimators,param_clf__estimator__min_samples_split,param_clf__estimator__min_samples_leaf,param_clf__estimator__max_features,param_clf__estimator__max_depth,param_clf__estimator__class_weight,param_clf__estimator__bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
19856.451754967373,174.54528562731173,3767.7784062226615,769.9365083982831,500,2,4,log2,,balanced,True,"{'clf__estimator__n_estimators': 500, 'clf__estimator__min_samples_split': 2, 'clf__estimator__min_samples_leaf': 4, 'clf__estimator__max_features': 'log2', 'clf__estimator__max_depth': None, 'clf__estimator__class_weight': 'balanced', 'clf__estimator__bootstrap': True}",0.2636690229405832,0.27084827944247863,0.26880881371548027,0.26777537203284735,0.003020643669104795,1
10591.202670415243,3509.2379200823516,1927.8009505271912,1151.459238475226,500,10,2,0.5,30,balanced,True,"{'clf__estimator__n_estimators': 500, 'clf__estimator__min_samples_split': 10, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__max_features': 0.5, 'clf__estimator__max_depth': 30, 'clf__estimator__class_weight': 'balanced', 'clf__estimator__bootstrap': True}",0.2597385441688042,0.2645349620001775,0.2605678234474204,0.2616137765388007,0.0020931506404309815,5
10075.31729833285,574.8154852958149,1173.2270107269287,354.85147150728835,500,2,4,0.5,20,balanced,True,"{'clf__estimator__n_estimators': 500, 'clf__estimator__min_samples_split': 2, 'clf__estimator__min_samples_leaf': 4, 'clf__estimator__max_features': 0.5, 'clf__estimator__max_depth': 20, 'clf__estimator__class_weight': 'balanced', 'clf__estimator__bootstrap': True}",0.2395655388016337,0.24850397310352915,0.2421926610361195,0.2434207243137608,0.00375100044456974,7
3266.5477377573648,132.5460916325491,377.11992677052814,50.590826097184774,200,10,4,0.5,30,balanced,True,"{'clf__estimator__n_estimators': 200, 'clf__estimator__min_samples_split': 10, 'clf__estimator__min_samples_leaf': 4, 'clf__estimator__max_features': 0.5, 'clf__estimator__max_depth': 30, 'clf__estimator__class_weight': 'balanced', 'clf__estimator__bootstrap': True}",0.2604922166492785,0.26817245134738155,0.26497323965779895,0.264545969218153,0.0031499652141923577,4
1106.088343302409,24.401901971630604,155.78919378916422,9.455870082612286,100,2,4,sqrt,30,balanced,True,"{'clf__estimator__n_estimators': 100, 'clf__estimator__min_samples_split': 2, 'clf__estimator__min_samples_leaf': 4, 'clf__estimator__max_features': 'sqrt', 'clf__estimator__max_depth': 30, 'clf__estimator__class_weight': 'balanced', 'clf__estimator__bootstrap': True}",0.26165779903328445,0.269011981616998,0.2684059583728147,0.2663585796743657,0.0033331486635308255,3
936.0303990046183,62.53261971594425,127.18972412745158,20.846989991792416,100,5,2,sqrt,20,balanced,True,"{'clf__estimator__n_estimators': 100, 'clf__estimator__min_samples_split': 5, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__max_features': 'sqrt', 'clf__estimator__max_depth': 20, 'clf__estimator__class_weight': 'balanced', 'clf__estimator__bootstrap': True}",0.24162842340642648,0.2486716063663516,0.24427296275080546,0.24485766417452784,0.0029049398580030467,6
9848.584497451782,476.77557231235215,1295.722340742747,73.52028839599744,500,5,1,sqrt,20,balanced,True,"{'clf__estimator__n_estimators': 500, 'clf__estimator__min_samples_split': 5, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__max_features': 'sqrt', 'clf__estimator__max_depth': 20, 'clf__estimator__class_weight': 'balanced', 'clf__estimator__bootstrap': True}",0.2395648843864721,0.24708205980116874,0.24212319302812257,0.24292337907192116,0.0031205987494226537,8
786.8940465450287,50.04374377874506,93.58016355832417,7.5217316920505155,100,10,4,sqrt,,balanced,True,"{'clf__estimator__n_estimators': 100, 'clf__estimator__min_samples_split': 10, 'clf__estimator__min_samples_leaf': 4, 'clf__estimator__max_features': 'sqrt', 'clf__estimator__max_depth': None, 'clf__estimator__class_weight': 'balanced', 'clf__estimator__bootstrap': True}",0.26263549743865183,0.2702380181606515,0.26693669455440144,0.2666034033845683,0.0031126508086650974,2
